Order_ID,Order_Date,Sales_Channel,Product_Category,Sales,Profit
ORD-0640,2025-08-08,Online,Footwear,435.16,78.07
ORD-2958,2025-08-08,Retail,Footwear,345.25,55.03
ORD-0341,2025-08-08,Retail,Accessories,239.73,37.54
ORD-2418,2025-08-09,Retail,Apperal,223.92,55.79
ORD-2091,2025-08-09,Retail,Footwear,38.49,12.4
ORD-2706,2025-08-09,Online,Footwear,405.23,56.23
ORD-1657,2025-08-10,Retail,Accessories,107.27,21.84
ORD-1210,2025-08-10,Retail,Footwear,273.29,97.13
ORD-2591,2025-08-10,Retail,Apperal,301.41,43.02
ORD-1642,2025-08-11,Online,Accessories,487.36,156.89
ORD-0948,2025-08-11,Online,Footwear,263.54,110.44
ORD-0483,2025-08-11,Retail,Footwear,133.04,43.51
ORD-1434,2025-08-11,Online,Apperal,366.38,142.0
ORD-2547,2025-08-11,Online,Accessories,286.81,35.89
ORD-1817,2025-08-11,Online,Footwear,290.86,38.33
ORD-0589,2025-08-11,Online,Apperal,161.32,69.22
ORD-1994,2025-08-11,Online,Footwear,591.95,225.37
ORD-1634,2025-08-12,Online,Accessories,213.35,83.99
ORD-2657,2025-08-12,Retail,Accessories,235.02,79.44
ORD-0725,2025-08-12,Online,Apperal,93.12,39.88
ORD-1653,2025-08-12,Retail,Footwear,584.87,84.57
ORD-1585,2025-08-12,Online,Footwear,63.98,14.8
ORD-0188,2025-08-13,Retail,Apperal,327.79,65.05
ORD-0216,2025-08-13,Retail,Accessories,331.83,132.93
ORD-0174,2025-08-13,Retail,Apperal,305.29,68.9
ORD-1044,2025-08-13,Online,Apperal,419.18,72.54
ORD-0972,2025-08-13,Retail,Apperal,545.56,114.61
ORD-1798,2025-08-13,Online,Apperal,46.97,8.49
ORD-1570,2025-08-14,Online,Accessories,31.94,13.57
ORD-1272,2025-08-14,Retail,Footwear,429.86,81.18
ORD-1528,2025-08-14,Online,Accessories,262.34,79.53
ORD-2572,2025-08-14,Retail,Footwear,342.41,107.95
ORD-1514,2025-08-14,Online,Apperal,287.79,91.59
ORD-2193,2025-08-14,Online,Footwear,487.89,120.45
ORD-0327,2025-08-14,Retail,Apperal,333.44,118.41
ORD-2922,2025-08-15,Retail,Apperal,381.13,124.12
ORD-1680,2025-08-15,Online,Apperal,595.41,266.51
ORD-2473,2025-08-15,Online,Apperal,311.21,106.87
ORD-0292,2025-08-15,Retail,Accessories,337.46,131.27
ORD-0669,2025-08-15,Online,Apperal,271.61,105.05
ORD-2991,2025-08-15,Retail,Footwear,79.19,24.04
ORD-1348,2025-08-15,Online,Apperal,187.11,32.82
ORD-2693,2025-08-15,Online,Apperal,367.72,138.74
ORD-0911,2025-08-16,Retail,Apperal,481.77,182.87
ORD-2525,2025-08-16,Online,Footwear,364.15,124.79
ORD-1078,2025-08-16,Retail,Footwear,259.26,61.28
ORD-2815,2025-08-16,Retail,Accessories,527.84,84.17
ORD-2644,2025-08-17,Online,Apperal,462.51,197.65
ORD-1231,2025-08-17,Online,Apperal,138.46,52.58
ORD-1383,2025-08-17,Online,Footwear,25.24,10.33
ORD-0780,2025-08-17,Online,Footwear,486.8,160.49
ORD-0667,2025-08-17,Retail,Apperal,340.64,127.85
ORD-1017,2025-08-17,Online,Accessories,94.16,34.69
ORD-0946,2025-08-17,Online,Footwear,353.13,101.11
ORD-1928,2025-08-17,Online,Apperal,339.6,73.16
ORD-0321,2025-08-18,Online,Footwear,220.3,42.59
ORD-0601,2025-08-18,Retail,Accessories,544.25,186.58
ORD-2246,2025-08-18,Retail,Footwear,359.29,141.67
ORD-0895,2025-08-19,Retail,Footwear,287.39,68.76
ORD-0172,2025-08-19,Online,Apperal,587.5,259.91
ORD-1062,2025-08-19,Retail,Accessories,110.83,49.49
ORD-0114,2025-08-19,Online,Apperal,524.56,113.53
ORD-1921,2025-08-19,Retail,Apperal,287.27,101.77
ORD-0148,2025-08-19,Online,Apperal,579.25,145.58
ORD-2663,2025-08-19,Retail,Footwear,76.29,8.6
ORD-2422,2025-08-19,Online,Footwear,86.73,11.74
ORD-2495,2025-08-20,Retail,Accessories,440.33,68.03
ORD-2523,2025-08-20,Retail,Apperal,474.88,75.02
ORD-1652,2025-08-21,Retail,Apperal,97.66,20.23
ORD-0840,2025-08-21,Online,Accessories,294.37,65.9
ORD-0675,2025-08-21,Retail,Footwear,159.31,58.51
ORD-1639,2025-08-21,Online,Footwear,325.82,97.05
ORD-0563,2025-08-21,Online,Accessories,454.65,118.01
ORD-2595,2025-08-21,Online,Footwear,122.58,42.8
ORD-0907,2025-08-21,Online,Accessories,228.25,44.63
ORD-0275,2025-08-21,Online,Accessories,419.46,115.74
ORD-0196,2025-08-21,Online,Accessories,570.63,95.17
ORD-0189,2025-08-22,Retail,Apperal,199.39,86.48
ORD-2670,2025-08-22,Online,Apperal,177.11,76.94
ORD-0594,2025-08-23,Online,Apperal,555.33,93.52
ORD-1296,2025-08-23,Retail,Accessories,111.17,31.75
ORD-2611,2025-08-23,Retail,Accessories,454.1,86.52
ORD-1752,2025-08-24,Online,Apperal,89.69,38.38
ORD-1005,2025-08-24,Retail,Footwear,523.73,134.48
ORD-2606,2025-08-24,Retail,Accessories,97.26,20.14
ORD-0774,2025-08-24,Retail,Apperal,307.01,53.9
ORD-1900,2025-08-25,Retail,Apperal,200.71,88.51
ORD-1291,2025-08-25,Retail,Apperal,101.77,24.99
ORD-2284,2025-08-25,Online,Apperal,332.51,58.54
ORD-0450,2025-08-25,Online,Accessories,454.13,101.72
ORD-2944,2025-08-26,Retail,Footwear,457.49,135.49
ORD-2603,2025-08-26,Online,Accessories,497.09,190.89
ORD-2360,2025-08-26,Online,Footwear,487.48,59.8
ORD-0851,2025-08-27,Retail,Apperal,321.84,115.56
ORD-2330,2025-08-27,Online,Footwear,133.63,51.57
ORD-1481,2025-08-27,Online,Accessories,284.64,66.08
ORD-1230,2025-08-27,Retail,Accessories,340.33,105.22
ORD-0726,2025-08-27,Retail,Footwear,32.84,3.9
ORD-0143,2025-08-29,Online,Accessories,135.11,35.79
ORD-2146,2025-08-29,Online,Apperal,191.28,27.11
ORD-2451,2025-08-30,Online,Footwear,243.59,75.04
ORD-1986,2025-08-30,Online,Accessories,437.51,72.23
ORD-1662,2025-08-30,Retail,Accessories,296.26,119.92
ORD-0718,2025-08-30,Online,Apperal,277.72,73.59
ORD-0055,2025-08-30,Online,Apperal,146.05,46.64
ORD-2187,2025-08-30,Online,Footwear,177.3,55.86
ORD-1796,2025-08-30,Online,Accessories,353.24,139.45
ORD-2494,2025-08-30,Online,Apperal,564.78,83.24
ORD-0156,2025-08-31,Retail,Accessories,373.46,93.61
ORD-1523,2025-08-31,Retail,Accessories,278.07,62.11
ORD-0943,2025-08-31,Online,Apperal,301.65,35.35
ORD-1847,2025-08-31,Retail,Footwear,91.96,12.25
ORD-2895,2025-08-31,Retail,Accessories,82.96,20.32
ORD-0043,2025-09-01,Retail,Footwear,519.35,128.0
ORD-2327,2025-09-01,Online,Apperal,282.91,115.12
ORD-1148,2025-09-01,Online,Apperal,87.08,11.45
ORD-1361,2025-09-01,Online,Footwear,439.34,69.39
ORD-1477,2025-09-02,Online,Accessories,265.56,62.34
ORD-1896,2025-09-03,Online,Apperal,403.89,50.4
ORD-0378,2025-09-03,Retail,Apperal,503.91,55.04
ORD-2442,2025-09-03,Online,Accessories,220.66,82.24
ORD-2982,2025-09-04,Online,Footwear,153.0,49.3
ORD-0456,2025-09-04,Online,Footwear,430.66,167.23
ORD-0226,2025-09-04,Online,Footwear,565.87,153.16
ORD-2291,2025-09-05,Online,Apperal,293.99,44.09
ORD-0793,2025-09-06,Online,Footwear,416.34,57.14
ORD-0847,2025-09-06,Online,Apperal,590.03,139.69
ORD-0767,2025-09-07,Online,Footwear,111.53,44.55
ORD-2819,2025-09-07,Online,Accessories,32.0,3.41
ORD-1423,2025-09-07,Online,Footwear,486.75,135.43
ORD-1887,2025-09-07,Online,Apperal,189.83,82.75
ORD-1468,2025-09-08,Online,Accessories,30.48,12.65
ORD-0719,2025-09-08,Retail,Apperal,63.66,25.72
ORD-1988,2025-09-08,Retail,Footwear,328.47,115.94
ORD-1828,2025-09-08,Online,Apperal,498.85,72.86
ORD-1966,2025-09-08,Retail,Apperal,376.99,110.17
ORD-1574,2025-09-08,Online,Accessories,363.95,154.5
ORD-0627,2025-09-09,Retail,Footwear,116.01,28.92
ORD-0084,2025-09-09,Online,Apperal,258.82,41.03
ORD-0862,2025-09-10,Retail,Footwear,474.65,82.99
ORD-0711,2025-09-10,Retail,Apperal,116.01,32.17
ORD-2397,2025-09-10,Online,Footwear,210.34,25.05
ORD-0031,2025-09-10,Online,Footwear,180.45,68.29
ORD-0600,2025-09-10,Retail,Footwear,455.24,186.98
ORD-0514,2025-09-10,Online,Footwear,383.41,139.67
ORD-2354,2025-09-10,Online,Accessories,531.14,122.7
ORD-0359,2025-09-10,Retail,Apperal,277.69,102.56
ORD-0269,2025-09-11,Online,Footwear,490.9,160.15
ORD-2767,2025-09-11,Online,Accessories,437.3,144.73
ORD-2918,2025-09-11,Online,Accessories,105.94,34.37
ORD-2385,2025-09-11,Online,Apperal,190.72,32.52
ORD-0477,2025-09-11,Retail,Accessories,409.11,68.65
ORD-1098,2025-09-11,Online,Footwear,135.73,32.64
ORD-0291,2025-09-11,Online,Footwear,304.02,130.21
ORD-1070,2025-09-11,Online,Accessories,144.19,45.79
ORD-2209,2025-09-11,Online,Footwear,278.69,113.94
ORD-0714,2025-09-13,Retail,Apperal,422.82,173.98
ORD-2608,2025-09-13,Online,Apperal,455.19,97.65
ORD-1271,2025-09-13,Retail,Footwear,478.19,179.68
ORD-0361,2025-09-13,Retail,Accessories,257.1,30.16
ORD-1945,2025-09-14,Online,Apperal,42.54,17.11
ORD-1719,2025-09-14,Online,Apperal,164.11,67.34
ORD-0859,2025-09-14,Online,Footwear,420.77,171.48
ORD-1629,2025-09-15,Online,Footwear,169.57,60.68
ORD-0491,2025-09-15,Online,Footwear,166.04,39.24
ORD-2953,2025-09-16,Online,Footwear,141.53,54.62
ORD-0180,2025-09-16,Online,Accessories,535.46,240.57
ORD-1531,2025-09-16,Retail,Accessories,238.59,98.15
ORD-0984,2025-09-16,Online,Footwear,309.53,88.62
ORD-2252,2025-09-16,Online,Apperal,166.85,60.54
ORD-0683,2025-09-16,Online,Apperal,438.69,88.59
ORD-2748,2025-09-17,Online,Accessories,322.18,131.67
ORD-2965,2025-09-17,Online,Footwear,460.44,158.04
ORD-2978,2025-09-17,Online,Apperal,380.1,78.11
ORD-2783,2025-09-17,Online,Accessories,510.85,153.79
ORD-2412,2025-09-17,Retail,Footwear,278.49,84.4
ORD-1568,2025-09-18,Online,Apperal,403.51,120.96
ORD-1270,2025-09-18,Retail,Apperal,436.51,137.16
ORD-1929,2025-09-18,Online,Footwear,48.45,15.87
ORD-0988,2025-09-18,Retail,Footwear,200.5,34.75
ORD-2536,2025-09-18,Online,Footwear,494.92,186.99
ORD-2779,2025-09-18,Online,Apperal,110.55,12.56
ORD-2652,2025-09-18,Retail,Accessories,292.29,72.13
ORD-1084,2025-09-18,Retail,Footwear,58.66,10.55
ORD-1595,2025-09-19,Retail,Apperal,532.93,100.44
ORD-2320,2025-09-19,Online,Accessories,243.44,44.11
ORD-2408,2025-09-20,Online,Accessories,561.71,184.6
ORD-2211,2025-09-20,Online,Footwear,247.23,54.37
ORD-0262,2025-09-20,Online,Accessories,212.12,35.63
ORD-2138,2025-09-20,Retail,Accessories,316.48,77.18
ORD-1213,2025-09-21,Online,Apperal,566.06,118.55
ORD-0415,2025-09-21,Retail,Apperal,257.68,76.51
ORD-2262,2025-09-21,Online,Footwear,529.04,90.98
ORD-1822,2025-09-21,Retail,Footwear,521.76,203.06
ORD-1236,2025-09-21,Retail,Footwear,116.16,35.59
ORD-2995,2025-09-22,Retail,Accessories,79.17,34.48
ORD-0565,2025-09-22,Online,Footwear,201.09,76.32
ORD-2352,2025-09-23,Online,Apperal,493.73,109.76
ORD-1483,2025-09-23,Online,Apperal,420.29,93.73
ORD-1555,2025-09-24,Online,Footwear,331.89,95.23
ORD-2083,2025-09-24,Online,Accessories,313.14,129.76
ORD-2932,2025-09-25,Retail,Footwear,299.35,91.41
ORD-1898,2025-09-25,Online,Accessories,526.14,158.85
ORD-0772,2025-09-25,Online,Apperal,513.04,78.76
ORD-0503,2025-09-25,Online,Accessories,536.57,211.06
ORD-1325,2025-09-25,Online,Accessories,92.55,9.83
ORD-1412,2025-09-25,Online,Accessories,211.24,84.07
ORD-2950,2025-09-25,Online,Footwear,199.64,57.99
ORD-0202,2025-09-25,Retail,Apperal,136.43,25.21
ORD-2976,2025-09-26,Online,Footwear,121.68,31.83
ORD-0425,2025-09-26,Retail,Accessories,502.05,102.31
ORD-0079,2025-09-27,Online,Footwear,323.08,66.85
ORD-1018,2025-09-27,Retail,Accessories,429.53,184.57
ORD-1674,2025-09-27,Retail,Apperal,316.39,84.44
ORD-2806,2025-09-27,Online,Apperal,538.74,204.85
ORD-1941,2025-09-27,Retail,Apperal,315.02,134.1
ORD-0080,2025-09-28,Online,Footwear,89.75,19.07
ORD-0003,2025-09-28,Retail,Accessories,65.51,17.86
ORD-1725,2025-09-28,Online,Footwear,277.44,58.26
ORD-1699,2025-09-28,Retail,Apperal,98.13,24.8
ORD-1479,2025-09-29,Online,Accessories,520.21,224.98
ORD-0451,2025-09-29,Online,Apperal,29.8,12.43
ORD-2575,2025-09-30,Online,Apperal,330.89,141.48
ORD-0551,2025-09-30,Retail,Footwear,322.64,33.84
ORD-1751,2025-09-30,Retail,Apperal,556.67,216.52
ORD-0894,2025-09-30,Retail,Apperal,380.19,161.94
ORD-1440,2025-09-30,Retail,Footwear,532.07,133.66
ORD-2702,2025-09-30,Retail,Footwear,480.19,80.91
ORD-1470,2025-10-01,Retail,Accessories,546.66,110.98
ORD-1766,2025-10-01,Retail,Apperal,82.31,19.7
ORD-0050,2025-10-01,Retail,Footwear,456.09,84.31
ORD-0885,2025-10-01,Retail,Footwear,423.77,142.65
ORD-1390,2025-10-02,Online,Apperal,420.62,98.24
ORD-1947,2025-10-03,Retail,Apperal,534.79,140.29
ORD-1984,2025-10-03,Retail,Accessories,491.46,100.25
ORD-2160,2025-10-04,Online,Footwear,75.67,18.63
ORD-2522,2025-10-04,Retail,Footwear,411.55,100.36
ORD-0026,2025-10-04,Retail,Footwear,380.24,90.11
ORD-0931,2025-10-04,Online,Apperal,485.79,216.6
ORD-0533,2025-10-04,Online,Apperal,436.89,109.76
ORD-2899,2025-10-04,Retail,Apperal,547.85,237.58
ORD-0328,2025-10-04,Retail,Footwear,276.36,119.77
ORD-0306,2025-10-04,Online,Footwear,407.83,160.36
ORD-1659,2025-10-05,Online,Accessories,202.6,70.95
ORD-2627,2025-10-05,Online,Accessories,223.48,24.56
ORD-1295,2025-10-05,Online,Apperal,462.41,168.9
ORD-0549,2025-10-06,Retail,Accessories,532.63,91.4
ORD-2063,2025-10-06,Online,Accessories,443.87,153.58
ORD-2285,2025-10-06,Online,Apperal,139.33,61.29
ORD-2219,2025-10-07,Retail,Accessories,509.97,111.9
ORD-0349,2025-10-07,Online,Accessories,525.71,200.86
ORD-1277,2025-10-07,Online,Accessories,311.95,47.27
ORD-0233,2025-10-07,Online,Accessories,591.33,221.85
ORD-0822,2025-10-08,Online,Apperal,106.0,35.83
ORD-2642,2025-10-08,Online,Accessories,148.37,43.18
ORD-1292,2025-10-08,Retail,Footwear,52.58,10.88
ORD-1972,2025-10-09,Retail,Apperal,526.46,87.01
ORD-0728,2025-10-09,Online,Apperal,426.34,98.59
ORD-0923,2025-10-09,Online,Accessories,431.83,49.27
ORD-0325,2025-10-10,Online,Footwear,399.23,106.43
ORD-1094,2025-10-10,Online,Apperal,205.19,68.49
ORD-2619,2025-10-10,Online,Footwear,514.84,139.41
ORD-0177,2025-10-10,Retail,Accessories,99.2,41.56
ORD-2954,2025-10-10,Retail,Footwear,279.24,91.8
ORD-0330,2025-10-11,Online,Accessories,372.3,154.88
ORD-2496,2025-10-11,Online,Footwear,134.51,43.13
ORD-1952,2025-10-11,Online,Footwear,450.95,183.25
ORD-1258,2025-10-12,Retail,Accessories,123.14,44.88
ORD-1194,2025-10-12,Online,Accessories,454.38,117.79
ORD-1168,2025-10-12,Online,Footwear,423.6,89.5
ORD-0463,2025-10-12,Online,Accessories,265.03,33.46
ORD-0509,2025-10-12,Retail,Footwear,212.21,37.55
ORD-1677,2025-10-12,Online,Apperal,464.08,75.18
ORD-1693,2025-10-12,Online,Accessories,362.05,108.4
ORD-2295,2025-10-13,Retail,Accessories,328.38,122.6
ORD-1198,2025-10-13,Retail,Accessories,425.33,128.74
ORD-1936,2025-10-14,Online,Accessories,140.67,41.86
ORD-2390,2025-10-14,Retail,Accessories,426.47,119.72
ORD-2032,2025-10-14,Online,Accessories,97.53,19.8
ORD-2268,2025-10-14,Online,Apperal,599.2,257.21
ORD-1321,2025-10-14,Retail,Accessories,128.3,34.57
ORD-2571,2025-10-15,Online,Accessories,270.47,95.41
ORD-2570,2025-10-15,Online,Accessories,511.77,196.98
ORD-0370,2025-10-15,Online,Accessories,352.45,52.23
ORD-1418,2025-10-15,Retail,Footwear,412.66,58.82
ORD-2585,2025-10-15,Online,Accessories,227.65,59.18
ORD-2227,2025-10-15,Online,Footwear,89.62,29.54
ORD-1856,2025-10-15,Retail,Apperal,216.37,42.47
ORD-1241,2025-10-15,Online,Footwear,322.34,59.77
ORD-0476,2025-10-16,Online,Accessories,186.62,49.62
ORD-2355,2025-10-16,Online,Footwear,185.96,36.3
ORD-1357,2025-10-16,Online,Apperal,26.74,8.32
ORD-1594,2025-10-16,Online,Accessories,422.62,145.12
ORD-1069,2025-10-16,Online,Footwear,217.63,37.51
ORD-1060,2025-10-16,Online,Apperal,597.59,181.87
ORD-2858,2025-10-16,Online,Footwear,371.91,103.77
ORD-0111,2025-10-16,Retail,Accessories,219.67,83.44
ORD-0928,2025-10-16,Online,Apperal,126.01,18.48
ORD-2124,2025-10-18,Online,Footwear,283.9,38.77
ORD-1019,2025-10-18,Online,Accessories,395.79,69.53
ORD-2081,2025-10-18,Retail,Apperal,561.39,69.57
ORD-1338,2025-10-19,Retail,Footwear,543.35,69.77
ORD-1093,2025-10-19,Online,Accessories,348.63,87.6
ORD-1913,2025-10-20,Retail,Apperal,86.79,15.92
ORD-1496,2025-10-20,Retail,Accessories,117.63,17.51
ORD-1970,2025-10-20,Online,Apperal,428.74,170.28
ORD-2175,2025-10-20,Retail,Footwear,567.47,75.75
ORD-2097,2025-10-20,Online,Apperal,78.49,9.92
ORD-2000,2025-10-21,Retail,Apperal,539.66,237.92
ORD-2890,2025-10-21,Online,Footwear,216.28,35.33
ORD-0232,2025-10-21,Online,Accessories,462.27,57.93
ORD-1033,2025-10-22,Retail,Apperal,434.4,186.82
ORD-2785,2025-10-22,Online,Apperal,121.9,45.74
ORD-1633,2025-10-22,Online,Apperal,157.53,60.42
ORD-1893,2025-10-22,Online,Accessories,84.67,10.62
ORD-1125,2025-10-23,Online,Footwear,550.09,124.53
ORD-1032,2025-10-23,Online,Footwear,129.22,26.94
ORD-1342,2025-10-23,Online,Apperal,170.28,18.94
ORD-1372,2025-10-23,Retail,Accessories,587.35,171.19
ORD-1013,2025-10-23,Online,Apperal,252.84,52.71
ORD-0086,2025-10-23,Online,Accessories,481.93,154.35
ORD-1126,2025-10-24,Retail,Apperal,483.74,192.66
ORD-2937,2025-10-24,Online,Footwear,173.44,65.7
ORD-1908,2025-10-25,Online,Footwear,433.37,94.71
ORD-2148,2025-10-25,Online,Footwear,325.08,41.35
ORD-0260,2025-10-25,Retail,Footwear,347.66,139.67
ORD-2098,2025-10-27,Retail,Footwear,363.83,45.72
ORD-0966,2025-10-27,Retail,Accessories,533.44,174.08
ORD-1775,2025-10-28,Online,Footwear,68.18,23.33
ORD-1934,2025-10-28,Online,Apperal,156.3,39.54
ORD-1846,2025-10-28,Online,Footwear,63.38,23.02
ORD-1584,2025-10-28,Online,Accessories,314.35,141.1
ORD-0624,2025-10-28,Online,Footwear,451.44,182.25
ORD-2662,2025-10-29,Online,Apperal,466.83,177.23
ORD-0513,2025-10-29,Online,Footwear,212.81,54.35
ORD-2221,2025-10-29,Online,Accessories,58.52,15.42
ORD-1510,2025-10-29,Retail,Accessories,260.32,106.64
ORD-0352,2025-10-29,Retail,Accessories,310.87,78.46
ORD-2601,2025-10-29,Retail,Accessories,104.51,35.99
ORD-2773,2025-10-29,Online,Apperal,437.71,119.42
ORD-1104,2025-10-29,Online,Accessories,97.34,41.85
ORD-2027,2025-10-30,Online,Accessories,337.5,84.49
ORD-1713,2025-10-30,Retail,Footwear,314.26,96.18
ORD-0865,2025-10-30,Retail,Footwear,480.51,194.38
ORD-0778,2025-10-30,Retail,Apperal,152.16,46.57
ORD-2269,2025-10-30,Retail,Apperal,160.36,53.27
ORD-1935,2025-10-30,Online,Accessories,151.56,21.73
ORD-2743,2025-10-30,Online,Footwear,271.0,59.36
ORD-2035,2025-10-31,Online,Footwear,404.21,95.84
ORD-0268,2025-10-31,Online,Footwear,39.2,11.35
ORD-2096,2025-10-31,Retail,Footwear,98.31,21.13
ORD-2079,2025-11-01,Retail,Footwear,369.59,53.83
ORD-0676,2025-11-01,Retail,Accessories,176.5,23.64
ORD-1195,2025-11-01,Online,Footwear,518.22,116.42
ORD-1958,2025-11-01,Online,Apperal,295.16,94.14
ORD-0409,2025-11-01,Online,Accessories,154.13,66.83
ORD-1811,2025-11-01,Online,Apperal,375.43,88.53
ORD-2846,2025-11-01,Online,Footwear,103.13,18.89
ORD-1991,2025-11-02,Online,Accessories,212.39,95.25
ORD-1673,2025-11-02,Online,Accessories,103.76,18.55
ORD-0787,2025-11-02,Retail,Apperal,531.37,54.2
ORD-0771,2025-11-02,Online,Footwear,307.1,96.51
ORD-2930,2025-11-03,Online,Apperal,260.66,78.91
ORD-1857,2025-11-03,Online,Accessories,459.05,68.69
ORD-2004,2025-11-04,Online,Apperal,370.62,165.36
ORD-2464,2025-11-04,Retail,Apperal,258.78,95.17
ORD-0792,2025-11-04,Retail,Apperal,165.76,21.03
ORD-0020,2025-11-05,Online,Accessories,177.27,42.4
ORD-1854,2025-11-05,Retail,Accessories,439.25,184.91
ORD-1140,2025-11-05,Retail,Apperal,37.64,9.54
ORD-1734,2025-11-05,Online,Footwear,62.08,13.96
ORD-1349,2025-11-06,Retail,Apperal,280.07,125.89
ORD-1790,2025-11-06,Online,Apperal,148.99,62.85
ORD-1522,2025-11-06,Online,Apperal,283.26,38.26
ORD-2270,2025-11-07,Online,Accessories,443.01,179.39
ORD-2319,2025-11-07,Retail,Accessories,161.57,67.8
ORD-2018,2025-11-07,Retail,Footwear,139.06,60.67
ORD-1464,2025-11-07,Online,Accessories,463.61,53.59
ORD-2145,2025-11-08,Online,Accessories,108.96,34.18
ORD-1356,2025-11-08,Retail,Accessories,574.83,224.25
ORD-1863,2025-11-08,Retail,Footwear,241.22,47.4
ORD-0879,2025-11-08,Online,Accessories,80.06,24.57
ORD-1144,2025-11-09,Online,Footwear,234.93,40.31
ORD-1950,2025-11-09,Online,Apperal,322.36,140.3
ORD-1226,2025-11-09,Retail,Apperal,396.81,159.49
ORD-2787,2025-11-09,Online,Footwear,213.68,62.71
ORD-2838,2025-11-09,Online,Accessories,353.15,38.73
ORD-0029,2025-11-10,Online,Footwear,578.36,114.56
ORD-2672,2025-11-10,Online,Accessories,354.56,153.65
ORD-1835,2025-11-10,Online,Accessories,375.29,104.65
ORD-0406,2025-11-10,Retail,Accessories,174.18,19.29
ORD-2840,2025-11-10,Online,Apperal,341.24,57.95
ORD-2728,2025-11-10,Online,Apperal,584.41,142.46
ORD-0926,2025-11-11,Online,Accessories,104.73,16.59
ORD-0053,2025-11-12,Online,Accessories,595.22,218.4
ORD-1579,2025-11-12,Retail,Accessories,210.71,28.93
ORD-0699,2025-11-12,Online,Accessories,261.82,113.66
ORD-2325,2025-11-12,Online,Apperal,210.84,72.37
ORD-1812,2025-11-13,Online,Accessories,395.04,65.17
ORD-1398,2025-11-14,Retail,Accessories,269.02,28.59
ORD-1004,2025-11-14,Retail,Apperal,561.83,134.67
ORD-1586,2025-11-14,Online,Footwear,441.06,136.58
ORD-0186,2025-11-14,Retail,Apperal,42.95,8.95
ORD-1191,2025-11-14,Retail,Accessories,252.55,108.77
ORD-1476,2025-11-14,Online,Footwear,401.85,132.48
ORD-1915,2025-11-14,Online,Accessories,448.04,132.18
ORD-1824,2025-11-14,Online,Apperal,560.21,109.44
ORD-1826,2025-11-14,Retail,Accessories,356.75,125.81
ORD-1509,2025-11-15,Online,Footwear,45.01,15.78
ORD-2721,2025-11-15,Retail,Apperal,91.35,23.51
ORD-0996,2025-11-15,Retail,Apperal,329.65,83.65
ORD-1014,2025-11-16,Online,Footwear,579.2,240.36
ORD-2210,2025-11-16,Online,Footwear,436.97,189.99
ORD-2540,2025-11-16,Retail,Footwear,47.57,15.66
ORD-0980,2025-11-16,Retail,Apperal,52.26,11.85
ORD-1767,2025-11-16,Online,Apperal,181.67,61.07
ORD-0924,2025-11-16,Retail,Footwear,42.93,10.1
ORD-2293,2025-11-17,Online,Accessories,368.95,51.39
ORD-0390,2025-11-17,Online,Accessories,89.89,22.91
ORD-0995,2025-11-17,Online,Footwear,123.73,45.02
ORD-0950,2025-11-18,Online,Footwear,419.38,48.62
ORD-0362,2025-11-19,Online,Accessories,415.23,164.87
ORD-1557,2025-11-19,Retail,Accessories,30.31,4.77
ORD-0367,2025-11-19,Online,Apperal,87.88,16.37
ORD-1590,2025-11-19,Online,Apperal,270.29,65.71
ORD-1087,2025-11-20,Online,Accessories,125.06,18.7
ORD-2114,2025-11-20,Online,Accessories,82.8,34.31
ORD-1116,2025-11-20,Online,Accessories,112.78,22.31
ORD-1494,2025-11-20,Online,Footwear,81.18,9.18
ORD-1663,2025-11-20,Online,Accessories,310.1,125.45
ORD-2051,2025-11-20,Retail,Apperal,182.5,60.69
ORD-0487,2025-11-21,Online,Footwear,205.08,59.02
ORD-2101,2025-11-22,Retail,Apperal,542.19,203.14
ORD-0242,2025-11-22,Online,Footwear,239.59,55.84
ORD-0968,2025-11-22,Online,Apperal,279.91,105.83
ORD-1647,2025-11-22,Online,Apperal,171.46,17.65
ORD-0622,2025-11-23,Online,Accessories,369.67,111.96
ORD-1186,2025-11-23,Retail,Apperal,317.41,39.29
ORD-2856,2025-11-23,Retail,Footwear,389.7,138.25
ORD-1573,2025-11-24,Retail,Accessories,578.65,151.89
ORD-1228,2025-11-24,Online,Accessories,53.33,5.41
ORD-2087,2025-11-24,Retail,Accessories,547.63,173.0
ORD-2550,2025-11-25,Online,Apperal,116.95,13.81
ORD-2404,2025-11-25,Retail,Apperal,79.32,7.97
ORD-1551,2025-11-25,Online,Accessories,59.54,6.72
ORD-0998,2025-11-25,Retail,Apperal,386.62,66.38
ORD-1250,2025-11-26,Online,Footwear,452.54,113.85
ORD-1394,2025-11-26,Retail,Footwear,555.9,83.04
ORD-0687,2025-11-26,Online,Footwear,153.28,49.9
ORD-1526,2025-11-26,Retail,Accessories,147.9,56.97
ORD-0805,2025-11-26,Retail,Accessories,469.2,141.69
ORD-2065,2025-11-27,Online,Footwear,573.5,159.77
ORD-0012,2025-11-27,Online,Apperal,449.66,47.24
ORD-0167,2025-11-27,Online,Footwear,440.36,124.55
ORD-1562,2025-11-28,Retail,Footwear,361.65,94.88
ORD-1872,2025-11-28,Online,Footwear,321.08,32.63
ORD-1006,2025-11-30,Online,Footwear,159.33,63.41
ORD-1910,2025-11-30,Online,Accessories,504.13,146.38
ORD-2117,2025-11-30,Retail,Footwear,217.47,29.57
